,specimen_id,axon_bias_x,axon_bias_y,axon_depth_pc_0,axon_depth_pc_1,axon_depth_pc_2,axon_depth_pc_3,axon_emd_with_basal_dendrite,axon_exit_distance,axon_exit_theta,axon_extent_x,axon_extent_y,axon_frac_above_basal_dendrite,axon_frac_below_basal_dendrite,axon_frac_intersect_basal_dendrite,axon_max_branch_order,axon_max_euclidean_distance,axon_max_path_distance,axon_mean_contraction,axon_num_branches,axon_soma_percentile_x,axon_soma_percentile_y,axon_total_length,basal_dendrite_bias_x,basal_dendrite_bias_y,basal_dendrite_calculate_number_of_stems,basal_dendrite_extent_x,basal_dendrite_extent_y,basal_dendrite_frac_above_axon,basal_dendrite_frac_below_axon,basal_dendrite_frac_intersect_axon,basal_dendrite_max_branch_order,basal_dendrite_max_euclidean_distance,basal_dendrite_max_path_distance,basal_dendrite_mean_contraction,basal_dendrite_mean_diameter,basal_dendrite_num_branches,basal_dendrite_soma_percentile_x,basal_dendrite_soma_percentile_y,basal_dendrite_stem_exit_down,basal_dendrite_stem_exit_side,basal_dendrite_stem_exit_up,basal_dendrite_total_length,basal_dendrite_total_surface_area,soma_surface,soma_aligned_dist_from_pia,axon_over_basal_dendrite_extent_x,axon_over_basal_dendrite_extent_y,axon_extent_x_over_y,basal_dendrite_extent_x_over_y,axon_over_basal_dendrite_ratio_xy,axon_branch_freq
10,685821059,97.87266272,567.1412909,-651.2683292,-443.8880101,-165.2176526,391.9642987,26.92328688,0,0.396923614,876.5296755,1350.317997,0.178717472,0,0.821282528,15,960.5821917,1387.596823,0.807085011,167,0.48057855,0.411716547,15805.09213,26.18032997,-101.8074532,5,608.5678422,724.1906228,0,0.006559169,0.993440831,4,420.3868384,505.6085106,0.908600442,0.62850491,27,0.464607816,0.632139929,0.4,0.6,0,4492.33183,8856.014999,1210.899527,1447.127667,1.440315466,1.864589177,0.649128337,0.840342063,0.772457271,1.05662149
11,689306781,157.7466209,-907.5663525,462.6463731,-97.21475352,142.6495772,-15.55999874,61.25059313,0,0.774842633,426.0587837,1358.211254,0,0.532411527,0.467588473,21,1151.463663,1769.639339,0.697059808,323,0.254637552,0.678896571,20355.42839,1.483842229,139.2078196,2,183.4442043,365.8731046,0.081038552,0,0.918961448,4,268.3039846,445.0072717,0.675345303,0.805973662,14,0.250196696,0.132179386,0.5,0,0.5,1793.829628,4525.673891,544.6150635,373.2689819,2.322552437,3.712246779,0.313691101,0.501387508,0.625646024,1.586800306
12,689319155,301.0841309,-135.8317377,115.8105864,-572.8856008,-108.5865477,-252.2814522,21.09101184,27.78214742,0.859069004,751.6570158,509.833185,0,0.111466241,0.888533759,13,600.1849409,1467.891676,0.735121582,73,0.410107871,0.552337195,7414.340537,89.34354955,159.3910199,2,289.186925,367.5457694,0.233535354,0,0.766464646,5,329.7723013,452.5118146,0.728278397,0.626551343,30,0.290505051,0.235959596,0.5,0,0.5,3453.417706,6796.988402,514.5883645,310.1501657,2.599208162,1.387128427,1.474319518,0.786805207,1.873804985,0.984578462
13,689331391,115.3184282,-162.0710706,677.7909412,220.4607985,-344.8118305,157.632926,6.120418944,8.277875048,0.757862152,759.275056,601.2657305,0.000510018,0.047140255,0.952349727,17,463.9208611,765.0845132,0.869876343,247,0.448087432,0.454936248,19327.27312,21.47958272,-17.12317028,7,211.8054689,423.2259688,0,0,1,7,262.5055793,376.983995,0.811400737,0.69402271,33,0.365131579,0.583333333,0.285714286,0.428571429,0.285714286,2452.696052,5351.936621,587.1458553,483.8878019,3.584775502,1.420673056,1.262794497,0.500454803,2.523293791,1.277986804
14,689360084,36.80448284,281.7111159,-1037.728017,-473.2507064,273.3064182,1582.650404,16.82345414,0,0.33119357,822.0600333,978.7273203,0.059456834,0,0.940543166,18,638.1687118,852.5076233,0.926919885,533,0.399683696,0.607561882,37367.3822,119.8354174,-177.9010156,6,334.1375629,644.9027785,0,0.024213679,0.975786321,6,416.9095472,468.5185305,0.870002758,0.60261531,50,0.479530704,0.693959061,0.166666667,0.666666667,0.166666667,5157.011308,9772.569122,600.6128821,1281.153496,2.460244296,1.517635453,0.839927543,0.51812083,1.6211036,1.426377682
15,695505884,84.08217018,9.965546523,-987.358293,795.2765712,1493.265819,110.9481275,6.111853668,17.18273586,0.088214257,811.2879081,1052.945026,0.027085434,0.0010085,0.971906065,26,712.0121007,1052.108453,0.867128242,575,0.46812419,0.588856073,36862.754,66.94125523,-132.0188779,5,223.4283769,748.7914221,0,0,1,5,444.408861,482.3097104,0.848801377,0.535816596,23,0.373868983,0.580890337,0.6,0,0.4,3375.324935,5669.808366,479.3335461,916.9253054,3.631087149,1.406192693,0.770494079,0.298385332,2.582211647,1.559840049
16,695574463,96.49522378,106.8052012,-854.3825248,-148.1880136,599.5062136,371.212876,27.79941315,0,0.038463294,951.9176176,1066.676205,0.13950649,0.011438118,0.849055391,18,601.2400425,1071.361956,0.906017982,257,0.454911485,0.3044034,22647.83703,85.99613425,-167.1304859,5,257.4929221,561.8499635,0,0,1,2,428.2532796,542.2500764,0.879489588,0.75720274,11,0.383780332,0.69348659,0.2,0.4,0.4,1997.925825,4877.210602,742.1710149,1154.562626,3.696869063,1.898507207,0.892414786,0.45829481,1.947250476,1.134766202
17,695576844,153.1293816,-67.34414293,-385.962455,1819.79375,839.2533254,25.5535637,15.73638813,0,0.278408471,887.4904672,1027.868762,0.058407519,0.061416297,0.880176184,16,572.4334199,801.8679254,0.908975532,623,0.332093452,0.484783277,45118.57243,41.26396032,38.36530062,7,168.61874,572.2424938,0,0,1,7,329.022313,516.4019122,0.839903999,0.67165763,43,0.40532631,0.421714955,0.142857143,0.428571429,0.428571429,4273.279152,9015.01768,662.6900997,830.8433319,5.263296756,1.796211874,0.863427803,0.294663087,2.930220445,1.380806099
18,700801541,118.0289046,-865.9169884,-399.1912473,236.9269907,-28.89036985,-283.115828,66.54782195,39.52852231,0.796679255,269.9652574,830.7916776,0,0.124139488,0.875860512,21,876.95144,1133.105348,0.832336312,213,0.069179551,1,11540.35132,40.78408642,-317.7889854,2,215.6134949,962.8797189,0.528521537,0,0.471478463,7,649.56032,757.5171997,0.828133898,0.682692783,50,0.470023283,0.538416764,0.5,0,0.5,4451.988284,9587.31948,381.7633666,454.0385229,1.252079595,0.862819791,0.3249494,0.223925679,1.451148442,1.84569771
19,701072075,137.5548526,-101.4128351,1233.583426,-829.219527,419.7275077,-55.81831658,12.37016614,0,0.770094442,937.4661094,577.0653601,0,0,1,15,557.0254481,968.3452313,0.809077134,201,0.433538418,0.247746459,19062.85568,1.100359309,-141.8537251,7,456.0547545,819.1350527,0.042256589,0.062295796,0.895447615,7,482.7466187,798.3136787,0.79911728,0.634528683,41,0.26334132,0.306686996,0.142857143,0.857142857,0,6087.911531,12051.78135,381.3092663,410.1617607,2.055599904,0.704481341,1.624540605,0.556751604,2.917891199,1.054406556
20,707795387,82.82771951,-157.3525704,-64.81858135,-488.3119431,-219.0832629,-237.5777484,15.01449925,24.14545614,0.370863674,365.6715494,491.7604303,0.469778375,0.068502351,0.461719275,14,352.7562032,729.4281906,0.807003949,83,0.49597045,0.377770316,4448.436361,34.70049252,-91.72865654,5,86.60242483,144.3181664,0,0,1,7,155.2976065,193.5363032,0.823964699,0.934192577,33,0.279329609,0.815642458,0,0.8,0.2,969.2108813,2897.815098,1553.09618,385.9929928,4.222416983,3.407474212,0.743596936,0.600079858,1.239163298,1.865824152
21,707837795,276.2646961,-32.69861599,630.2179654,1049.973775,-903.1653432,351.3256058,8.488423288,12.80092557,0.389455823,1272.044139,572.060261,0,0.020763641,0.979236359,23,777.8358805,896.108363,0.830176278,395,0.420982812,0.213346407,24266.69375,21.11447263,124.8575037,7,579.9740178,435.321516,0.005687878,0,0.994312122,6,313.0164773,376.7386621,0.840654039,0.610513664,31,0.445431923,0.412726626,0.142857143,0.428571429,0.428571429,3478.375876,6665.515374,1129.405137,627.2069218,2.193277802,1.314109779,2.223619128,1.332288886,1.66902175,1.627745436
22,720835661,34.3231837,-25.05625154,337.1220326,400.1195962,-618.0449482,108.6504746,8.516115749,24.20855422,0.771365315,702.2122681,548.8619783,0,0.02382872,0.97617128,18,399.5109825,672.0828297,0.83935048,211,0.461255935,0.480874317,16226.02244,94.95088042,117.4639415,3,201.8886925,558.5457929,0.046020574,0,0.953979426,7,342.4561411,374.5438336,0.828415383,0.820820626,17,0.438548998,0.378992962,0.666666667,0,0.333333333,2321.783341,5999.3496,1127.199941,543.4690355,3.478214948,0.982662452,1.279396817,0.361454146,3.539582633,1.300380304
23,720841879,177.4994408,25.84030688,-652.2942759,307.0371785,580.0887643,-490.7074724,8.463813116,19.64345547,0.09313669,679.5836173,745.4699431,0.036601083,0,0.963398917,18,463.6225835,682.6081072,0.865724182,213,0.412922072,0.358707793,17890.82853,7.967982757,-117.2900846,6,401.9842147,611.3067182,0,0,1,5,384.6985301,428.0197799,0.78979519,1.062896538,18,0.480626905,0.548106226,0.333333333,0.666666667,0,3043.992799,10166.36981,989.2342862,909.0755663,1.690572894,1.219469574,0.91161773,0.65758187,1.386318224,1.190554141
24,720881002,105.6047802,77.68580588,-533.1784937,191.8647999,238.5741552,-494.5707515,13.82648009,11.26811795,0.253205066,546.287411,697.0551513,0.07918552,0.002024291,0.918790188,14,388.1328093,646.533765,0.818746216,151,0.282090974,0.223386521,11925.10844,179.980221,-61.23142837,6,276.68309,530.4538242,0,0,1,4,296.4163547,419.404774,0.759786554,0.705112276,16,0.450025368,0.507356672,0.5,0.166666667,0.333333333,2625.116127,5792.240521,627.0042036,889.8734846,1.974415607,1.314073194,0.783707588,0.521596937,1.502515701,1.266235865
25,720885760,23.0158594,-61.1025115,-869.117856,-690.1309306,-281.5551832,1136.148116,19.02614551,0,0.554261989,303.0381734,561.022518,0.021431075,0.347904461,0.630664463,29,341.2663968,1128.65551,0.76572691,563,0.287667117,0.702568725,29593.95146,10.28891028,86.44587105,8,118.1359401,282.8484115,0,0,1,6,189.4432383,225.501697,0.834515664,0.605400604,66,0.491133799,0.401397098,0,0.875,0.125,2812.850042,5339.950033,561.3163985,1408.00843,2.565164954,1.983474169,0.540153316,0.417665206,1.293268647,1.902415772
26,732058780,28.67211241,145.4497935,-1022.919996,-314.8084166,569.1265151,1102.783294,8.380049358,0,0.480631311,1020.793794,1314.480096,0.087867247,0.006438157,0.905694596,15,748.7647707,1253.862455,0.890790962,259,0.497052956,0.542346754,29049.27227,29.53689385,-194.6983598,5,213.7537152,708.946946,0,0,1,5,463.5901859,507.572823,0.86739227,0.772701716,23,0.357432222,0.515113743,0.4,0.4,0.2,3818.777134,9281.728,425.6738617,1164.806437,4.775560476,1.854130416,0.776576075,0.301508761,2.575633534,0.8915886
27,732105067,60.86146152,162.8076617,714.2388395,2770.502457,-187.3500127,118.5267553,14.21990103,22.9021283,0.307252753,738.7778198,1038.021647,0.121529869,0.016015989,0.862454142,35,621.0767282,1596.668116,0.864528001,573,0.335514428,0.250205333,47130.77683,71.19664739,9.584486558,6,428.0645335,647.0785468,0,0,1,7,335.7925745,428.193433,0.826837172,0.668764267,32,0.273717949,0.426282051,0.166666667,0.5,0.333333333,3913.021252,8253.58992,736.8448726,757.4635932,1.725856178,1.604166375,0.711717161,0.661534115,1.075858592,1.215766084
28,732115399,4.536098927,-152.1599347,-378.0095548,-427.2417932,-373.5278107,-289.5432056,25.73073435,12.58698912,0.910559742,49.77640773,139.6328476,0,0,1,5,159.9419992,229.9963049,0.71975982,7,0.375404531,1,387.6103467,38.54746119,125.6532993,2,139.7955405,667.6185515,0.55998009,0.066202091,0.37381782,5,397.2097065,495.5444212,0.808074271,0.789847702,26,0.244897959,0.442508711,0,0.5,0.5,2516.31518,6236.670149,1489.536686,423.4970293,0.356065777,0.20915064,0.356480646,0.209394332,1.702436943,1.805937344
29,732127116,180.2120733,-931.4797146,-592.119849,-201.9127717,130.6148708,-229.4548137,109.1439806,0,0.75716985,421.2749242,1488.639348,0,0.466956411,0.533043589,23,1222.210306,1619.91941,0.811728183,231,0.227917679,0.696791512,11888.64169,110.3033622,774.0341115,2,221.6525606,1020.075017,0.562727273,0,0.437272727,7,956.8197584,1059.227492,0.903018722,0.854199734,30,0.127272727,0.155909091,0,0.5,0.5,2819.422924,7509.97804,385.9553466,912.4491804,1.900609328,1.459343012,0.282993275,0.217290451,1.302373268,1.943031055
30,732141043,126.6266327,-448.861236,-197.2663438,-127.2333944,-322.2631692,-182.0287887,44.55596566,13.93716808,0.758009998,464.5779703,1327.904977,0,0.276754214,0.723245786,10,896.5538186,1112.80774,0.810593516,51,0.413563309,0.679537436,6959.87863,229.3691506,260.0262035,5,364.0252665,679.8314632,0.038599393,0,0.961400607,5,501.7125252,844.0963934,0.784863018,0.604030635,39,0.231872071,0.277088503,0.6,0.2,0.2,4335.114624,8217.73853,1696.328145,537.2763212,1.276224518,1.953285555,0.349857843,0.535463988,0.653373243,0.732771399
31,737159000,114.9886481,-405.1281136,-315.9622707,-209.6968686,-408.8152451,-268.7446218,51.35862731,10.60776485,0.916913991,135.0685627,398.4264259,0,0.662516101,0.337483899,17,409.852954,527.8002961,0.73585454,83,0.074280807,1,2939.455147,62.74962763,239.5932358,2,186.4581066,506.1634093,0.809072978,0,0.190927022,7,375.3518844,529.0793398,0.741469781,1.077389501,36,0.398027613,0.220118343,0.5,0,0.5,3285.302112,11009.76315,896.6730091,458.3075653,0.724390938,0.787149799,0.339005031,0.368375317,0.920270752,2.823652543
32,737549021,67.12974692,-271.8257121,-406.8889687,-404.7595933,-326.8247213,-324.8554722,30.65417012,0,0.592777136,143.7618156,263.9481142,0,0,1,5,293.5351431,421.880849,0.830233971,11,0.352475248,1,641.839366,83.3840681,-34.49964246,3,249.0455276,584.1251329,0.498450642,0.025232404,0.476316954,6,370.1499306,465.9272993,0.805575492,0.614530798,35,0.258964143,0.517928287,0.333333333,0.333333333,0.333333333,3049.863597,5864.619934,971.4413307,612.735361,0.577251144,0.451869128,0.544659378,0.426356466,1.277474181,1.713824452
33,737549661,5.288164148,-52.26019346,-287.9006232,812.007194,-91.48162805,-476.3736916,8.865939315,12.00198679,0.866929304,311.7299025,461.2047842,0.12696611,0.071671802,0.801362089,47,295.5892796,1942.941279,0.70701881,388,0.452164748,0.476163451,18245.2795,53.30210595,-5.70309781,6,234.7668187,209.6723267,0,0,1,9,172.9637002,220.9587317,0.848026091,0.548567954,54,0.429182713,0.779204108,0.166666667,0.333333333,0.5,3450.35531,5968.488051,644.943083,715.2619779,1.327827775,2.199645473,0.675903445,1.11968433,0.603655358,2.126577453
34,737553506,117.3217941,131.9365901,-260.1287732,470.5007522,-68.16600819,-285.6997987,19.00656014,24.89798351,0.401561564,955.5918176,882.1829123,0.102382894,0.00543626,0.892180846,18,556.1914411,857.064723,0.885070353,149,0.47467609,0.229319561,15948.16622,40.6136372,59.26955035,4,348.8538625,681.519922,0,0,1,5,411.9317454,537.1989394,0.824928536,0.724368672,12,0.35624659,0.448445172,0.25,0.25,0.5,2654.481958,6019.117515,666.2064797,842.6248288,2.739232442,1.294434519,1.083212794,0.511876251,2.11616146,0.934276693
35,737792547,40.09872371,235.5825252,-420.2654416,516.3245394,136.7891883,-522.7691884,7.873511417,10.47812923,0.315557373,807.6398854,699.4955232,0.09138774,0.018616021,0.889996239,15,482.5749723,733.4012988,0.893664424,173,0.474144415,0.184655886,16064.1309,46.11278781,114.6124928,7,97.7930207,379.9508395,0,0,1,5,265.4718032,304.8850515,0.879190959,0.678207592,21,0.381390006,0.264215968,0.285714286,0.571428571,0.142857143,2230.695403,4729.179178,579.0814088,846.43612,8.258665901,1.841015864,1.154603366,0.257383352,4.485928699,1.076933456
36,738006528,179.0105831,16.33554634,-34.87633851,610.7155008,-444.1305845,-190.6439751,10.19861168,0,0.521169747,496.5412381,621.9447507,0.278028558,0.107968678,0.614002764,16,396.3061604,745.8760562,0.817013784,239,0.134131737,0.551358821,14850.85189,113.153121,-83.15110071,3,201.2032212,175.7519007,0,0,1,7,334.7461431,480.1239494,0.854457866,0.844378093,27,0.118266979,0.652224824,0,1,0,1228.269993,3214.394011,1362.646314,622.1213587,2.467859287,3.538765431,0.798368726,1.144813913,0.697378601,1.609335288
37,751208741,86.05035168,77.36863727,-942.132045,-578.4725255,10.18820688,1269.248183,9.785421394,0,0.291831312,915.2046768,1325.585657,0.042543902,0.040846027,0.916610071,16,760.0178046,1117.502534,0.835954166,381,0.463568449,0.326428641,29084.95535,19.13774358,128.1799253,3,107.2834533,708.3361858,0,0,1,3,419.8512488,474.311137,0.882029933,0.874412934,15,0.326275265,0.246871992,0.333333333,0.666666667,0,2644.781823,7306.560665,565.1409162,1447.253411,8.530716048,1.871407509,0.690415344,0.151458383,4.558449193,1.309955595
38,758286002,52.33617646,-485.6632709,-84.82602495,-406.0434008,-258.4542323,-234.6283899,23.97741279,21.01216039,0.655738973,221.3223357,523.1553824,0,0.434343434,0.565656566,13,547.0834061,823.482119,0.736763794,63,0.332386364,0.936237374,5151.899616,13.73616392,-33.20431239,2,50.83793695,161.4713504,0.399558499,0,0.600441501,7,100.0229935,116.0698742,0.849984671,0.973178821,26,0.362030905,0.419426049,0.5,0.5,0,564.7606012,1786.268249,497.2250153,317.2520274,4.353487749,3.239926966,0.423052774,0.314841839,1.343699347,1.222849914
39,758308097,10.43561668,325.4647615,1004.619363,1977.227586,-751.2863499,342.330224,18.36510091,0,0.337396517,728.2906887,717.5031502,0.296482055,0.015473269,0.688044677,15,574.3873006,685.5894524,0.862121075,481,0.464731619,0.225518443,38617.52536,31.67123226,30.59410749,5,450.9885663,296.1143109,0,0,1,4,305.8920776,352.1737061,0.87888508,0.620755241,31,0.456035768,0.414307004,0.4,0.4,0.2,2706.325743,5316.85041,410.545563,684.4439096,1.61487617,2.423061378,1.015034831,1.523021852,0.666461108,1.24554848
40,758308134,66.50948481,-953.5471232,-552.3329366,170.2081962,199.327111,-127.5079031,51.93937325,0,0.863447948,336.167087,1382.673166,0.027088036,0.724344504,0.24856746,19,1169.298488,1302.452402,0.784224435,357,0.420906407,0.829310644,14908.29463,17.70337878,2.348552712,3,55.05362949,165.0396652,0,0,1,6,90.82261596,146.0450483,0.804754756,0.567139561,21,0.341935484,0.686021505,0.333333333,0,0.666666667,581.6962486,1031.444781,441.5715957,669.499586,6.106174836,8.377823382,0.24312838,0.33357817,0.728849793,2.39464009
41,758996755,152.9629586,268.9504556,-436.7917558,-461.588701,-332.4541739,-209.5670413,5.887224351,16.23227237,0.870533938,206.6583165,528.5959873,0,0,1,10,399.2059188,608.0982508,0.797988304,23,0.141886792,0.283018868,1798.899508,258.5685978,292.6399644,5,530.3123014,556.6264426,0.004791057,0.005057227,0.990151717,5,526.8369517,667.6244859,0.829557944,0.701655253,37,0.438647857,0.338834176,0.4,0.4,0.2,5005.936196,11128.26659,734.4248357,1460.077561,0.389691727,0.94964225,0.390957029,0.952725672,0.410356349,1.278559469
42,759960718,16.56367731,-825.1087625,-24.14719584,-387.6142977,-179.9409697,-226.0876419,43.93320475,16.16049731,0.552047805,325.2557981,1017.516526,0.00865344,0.647952723,0.343393837,13,977.3872531,1178.671548,0.757047112,69,0.426973407,0.849936682,5921.851554,24.93201494,13.63815974,4,60.83095288,133.1973754,0,0,1,4,113.4168521,185.7426366,0.675054724,0.831618036,12,0.369942197,0.267822736,0.5,0.5,0,724.1026568,1902.385312,440.164901,267.4309127,5.346879881,7.639163482,0.319656526,0.456697834,0.699930024,1.165176117
43,760944994,18.86798213,-149.8994185,554.0349876,-767.8858612,192.6208531,-204.7126974,6.836560249,14.58244473,0.58170927,359.9857698,355.1512381,0,0.033342595,0.966657405,20,271.3762239,550.1160139,0.789138499,243,0.460544596,0.734648513,8896.629147,8.136986678,-70.13932922,4,141.2799107,305.3564154,0.027196653,0,0.972803347,4,194.9146626,355.7666753,0.679530132,0.95413359,14,0.469665272,0.328451883,0.5,0.5,0,1204.766387,3626.191387,1238.493806,300.4634492,2.548032257,1.163071153,1.0136126,0.462672155,2.190779344,2.731371579
44,766789211,140.3816804,116.4686088,434.6374501,930.2452777,-392.8379415,-32.96414357,14.43067743,0,0.480538303,759.9535692,950.9712992,0.244043824,0.008811083,0.747145093,25,651.7290364,1043.633219,0.843055781,383,0.480725755,0.492667092,24675.3644,64.21258022,-232.0981794,7,238.462759,446.7420638,0,0,1,2,348.5350298,565.3598078,0.71760781,0.787286003,15,0.454145268,0.657373441,0.142857143,0.714285714,0.142857143,1753.43502,4333.869411,397.2184944,601.903064,3.186885753,2.128680902,0.799134075,0.533781746,1.497117652,1.552155396
