spec_id,cell_name_label,slice,Block,Donor,structure,lobe,condition,condition2,morpho_call,topLeaf,upstroke_downstroke_ratio_ramp,threshold_v_ramp,width_ramp,width_suprathresh_ramp,upstroke_ramp,downstroke_ramp,postap_slope_ramp,threshold_i_ramp,trough_deltav_ramp,fast_trough_deltav_ramp,peak_deltav_ramp,upstroke_downstroke_ratio_short_square,threshold_v_short_square,width_short_square,width_suprathresh_short_square,upstroke_short_square,downstroke_short_square,postap_slope_short_square,fast_trough_deltav_short_square,peak_deltav_short_square,v_baseline,rheobase_i,fi_fit_slope,sag,sag_peak_t,sag_area,vm_for_sag,input_resistance,tau,latency_rheo,avg_rate_rheo,mean_isi_rheo,upstroke_downstroke_ratio_rheo,threshold_v_rheo,width_rheo,width_suprathresh_rheo,upstroke_rheo,downstroke_rheo,postap_slope_rheo,fast_trough_v_last_rheo,adp_v_last_rheo,adapt_hero,avg_rate_hero,latency_hero,mean_isi_hero,median_isi_hero,isi_cv_hero,isi_norm_sq_var_hero,upstroke_downstroke_ratio_hero,threshold_v_hero,width_hero,width_suprathresh_hero,upstroke_hero,downstroke_hero,postap_slope_hero,ahp_delay_ratio_hero,sag_depol,sag_peak_t_depol,sag_area_depol,adapt_mean,isi_cv_mean,isi_norm_sq_var_mean,adapt_max,isi_cv_max,isi_norm_sq_var_max,isi_adapt_ratio,width_adapt_ratio,upstroke_adapt_ratio,downstroke_adapt_ratio,peak_v_adapt_ratio,threshold_v_adapt_ratio,fast_trough_v_adapt_ratio,ahp_delay_ratio_5spike,trough_slowdeltav_rheo,trough_slowdeltav_hero,trough_deltav_rheo,trough_deltav_hero,fast_trough_deltav_rheo,fast_trough_deltav_hero,peak_deltav_rheo,peak_deltav_hero,first_isi_inv_rheo,first_isi_inv_hero,sag_tau,peak_ratio_chirp,peak_freq_chirp,3db_freq_chirp,peak_impedance_chirp,low_freq_impedance_chirp,sync_freq_chirp,phase_peak_chirp,phase_low_chirp,total_inductive_phase_chirp
894438630,H19.03.314.1A.03.05,H19.03.314.1A.03,H19.03.314.1A,H19.03.314,MTG,TemL,culture,culture_immune,,Inh L1-3 SST CALB1,2.601424114,-31.55416679,0.00064,0.000553333,446.5227874,-171.6470224,1.373795243,62.83333079,-21.50000191,-21.3541673,84.58958626,2.502726017,-32.90625381,0.00062,0.00054,441.9466364,-176.5861038,0.960351914,-20.30624771,83.14375687,-59.59022487,50,0.37,0.528876007,0.03022,1.065123438,-81.76249695,206.1418444,0.01303286,0.05214,1,,2.436131613,-32.04375076,0.00064,0.00056,418.3591832,-171.7309446,0.908945913,-52.84375381,-47.81250381,0.051962189,17,0.01938,0.06082,0.06535,0.270378419,0.010607021,2.552071976,-33.01250076,0.00062,0.00054,448.6185491,-175.7860097,2.023733736,0.02039312,0.460419357,0.0698,0.770760547,0.067495924,0.296278487,0.014381677,0.11659102,0.372541414,0.027613421,3.872641509,1.064516129,0.720106585,0.903773882,0.887150315,0.850454953,0.983966075,0.010459987,-0.162498474,-0.100002289,-20.96250153,-19.86249924,-20.80000305,-19.76249695,80.41249847,84.23749924,,60.45949214,0.023814532,,,,,,,,,
1037452707,H20.03.305.11.53.01.01,H20.03.305.11.53.01,H20.03.305.11,H20.03.305,MTG,TemL,culture,culture_immune,DBC,Inh L1-3 SST CALB1,1.866263567,-32.66041692,0.00058,0.00048,254.2933519,-136.2869283,-0.074815385,154.3333333,-19.50416946,-17.87708664,53.99166679,1.953083578,-39.625,0.00052,0.00044,312.2782394,-159.8898496,0.789589382,-15.18125153,60.60625076,-64.76369629,100,0.124999999,0.412328333,0.03236,0.794562813,-77.6625061,108.125113,0.01142872,0.0378,1,,2.001158442,-37.63750076,0.00054,0.00046,292.6972283,-146.2638951,0.47274561,-53.71875381,-51.73750305,,2,0.02032,0.02324,0.02324,0,,1.969352013,-38.77500153,0.00052,0.00046,306.0179725,-155.3901844,1.682478715,0.060189166,0.616171837,0.0599,1.031732344,0.178545848,0.313263205,0.091424477,0.178545848,0.62652641,0.091424477,9.0321489,1.153846154,0.760913649,0.842393295,0.917247779,0.862623972,0.954550782,0.082033507,-0.362495422,-0.143749237,-16.44374847,-14.95624924,-16.08125305,-14.8125,57.66250038,59.51250267,,43.0292599,0.06229454,1.529731631,4.851445731,12.55374101,0.153683826,0.100464568,2.750819744,-0.266001225,0.16084379,0.005517716
894198050,H19.03.314.1A.03.01,H19.03.314.1A.03,H19.03.314.1A,H19.03.314,MTG,TemL,culture,culture_immune,,Inh L1-3 SST CALB1,,,,,,,,,,,,2.091990949,-24.87500191,0.0006,0.00046,405.2693102,-193.7242178,0.576948286,-33.06874657,74.90625572,-65.00425103,50,0.024264154,0.383152038,0.0631,1.549107813,-89.0687561,211.1914754,0.024793261,0.11446,1,,2.174190338,-26.45000076,0.00058,0.00048,416.3593971,-191.5008956,0.8057127,-58.04375076,-53.20624924,,1,0.03758,,,,,2.237160249,-28.22500038,0.00058,0.00044,440.3359235,-196.8280653,1.939938228,,0.399727553,0.06512,0.67635625,0.081617757,0.10465634,0.014773155,0.199228792,0.199228792,0.039692111,1.401985112,1.333333333,0.453832436,0.65212559,0.669466661,0.672158136,0.874804647,0.126835781,-0.218753815,-0.0625,-31.81250381,-30.1937542,-31.59375,-30.1312542,76.94375229,79.0687542,,,0.085499795,,,,,,,,,
894467531,H19.03.314.1A.03.06,H19.03.314.1A.03,H19.03.314.1A,H19.03.314,MTG,TemL,culture,culture_immune,,Inh L1-3 SST CALB1,1.91636069,-28.59375127,0.000586667,0.000473333,316.7306534,-165.0659322,1.613150905,63.79166412,-25.7833341,-25.65208562,65.51250458,2.085236962,-32.17500114,0.00055,0.00046,370.9014545,-177.8717814,2.206570195,-23.91562462,70.64999962,-59.80551011,40,0.289442231,0.532860398,0.04476,1.362515938,-80.59999847,187.0313585,0.019519703,0.07258,1,,2.045952401,-32.54999924,0.00056,0.00046,362.7253693,-177.2892512,1.966083565,-55.02500153,-50.18125153,0.354890865,3,0.02798,0.03711,0.03711,0.354890865,0.125947526,2.070736668,-33.01874924,0.00056,0.00046,373.7588493,-180.4955961,2.472682984,0.027048528,0.437781274,0.12796,0.885791094,0.114027303,0.427003677,0.069492152,0.354890865,1.014202355,0.148413369,3.274917853,1.222222222,0.673383854,0.827350392,0.826910809,0.770446066,0.956423599,0.005496116,-0.143749237,-0.075000763,-22.61875153,-22.54375458,-22.47500229,-22.46875381,69.89999771,71.78125,,41.7710944,0.037718249,,,,,,,,,
910477870,H19.03.316.2A.01.08,H19.03.316.2A.01,H19.03.316.2A,H19.03.316,PaCG,FroL,culture,culture,,Inh L1-3 SST CALB1,1.890440038,-25.66458511,0.000626667,0.0005,325.4610251,-172.1728362,-0.742910145,184.75,-29.0208346,-28.33124924,74.21875381,2.055466107,-34.86250114,0.00058,0.0005,378.6212948,-184.2012046,-1.22872293,-20.97187424,82.01875305,-56.81015124,110,0.084358291,0.421931833,0.05016,1.063283125,-71.88124847,128.5312176,0.013599355,0.09746,1,,2.061213982,-31.76249886,0.00062,0.0005,356.4312024,-172.92295,-0.891801789,-54.42500305,,0.261085743,3,0.04934,0.09855,0.09855,0.261085743,0.068165765,2.086898648,-32.65625381,0.0006,0.00052,372.9432304,-178.7069203,-0.564933287,0.018986323,0.368368357,0.13852,1.193252344,0.131982031,0.459940743,0.049555289,0.261085743,0.984455521,0.088281779,2.038430421,1.066666667,0.82438704,0.960568875,0.957037086,0.862049302,0.988025985,0.023417345,-0.962501526,-0.65625,-23.62500572,-22.53749847,-22.6625042,-21.88124847,78.68749809,80.7250061,,13.73249107,0.109231734,,,,,,,,,
928381323,H19.03.318.1A.02.07,H19.03.318.1A.02,H19.03.318.1A,H19.03.318,MTG,TemL,culture,culture_immune,,Inh L1-3 SST CALB1,3.369425,-25.45624987,0.000793333,0.00066,391.66782,-116.241618,-0.828499374,91.41666412,-25.19375292,-24.3020827,78.31458728,2.491730998,-28.08749962,0.00066,0.00052,410.5931891,-164.7823098,-0.793437542,-25.82500267,74.90625191,-64.80221812,80,0.204310354,0.289217114,0.09294,2.246052188,-91.74375153,217.869252,0.035980814,0.22454,1,,3.436329239,-26.06875038,0.00078,0.00066,410.5801154,-119.4821819,-0.664757403,-50.05624771,,0.037760012,9,0.07888,0.11001,0.11306,0.165503948,0.002998515,3.284816021,-26.48125076,0.00078,0.00064,403.9399978,-122.9718789,-0.242208036,0.029444533,0.182334974,0.19344,1.468338281,0.042290912,0.123690938,0.003471878,0.063289083,0.165503948,0.006161878,1.584494774,1.105263158,0.824274836,0.893880779,0.943510312,0.892857163,0.93526674,0.021278826,-0.950000763,-0.431247711,-24.93749809,-24.73125076,-23.98749733,-24.30000305,78.83125496,79.12500381,,13.5171668,0.207219907,1.072954297,1.35040242,4.801430826,0.291315198,0.271507561,0.550163949,-0.183095917,0.035553899,0.001004532
939536264,H19.03.320.1A.06.01,H19.03.320.1A.06,H19.03.320.1A,H19.03.320,MTG,TemL,culture,culture,,Inh L1-3 SST CALB1,1.937349307,-22.83958371,0.0011,0.00074,153.0047048,-78.98563018,-0.32023028,69.875,-31.94374911,-31.50416756,48.56666692,2.458839361,-23.2531271,0.00084,0.00061,250.0208433,-101.6792234,-0.581878374,-29.19062519,56.11250019,-69.99931662,36,0.364961759,0.079690523,0.08272,0,-100.8499985,247.9375452,0.019783622,0.102,1,,2.361173798,-24.91875076,0.0009,0.00066,230.4347128,-97.59328729,-0.86288262,-52.71250153,,0.033487859,18,0.02326,0.05522,0.05892,0.186436104,0.009095443,2.573924209,-30.19375229,0.0008,0.00066,262.3369453,-101.9210062,0.279629366,0.067914948,0.342896551,0.14312,0.854224688,0.049099574,0.216979445,0.012453042,0.090330185,0.295037125,0.023124155,3.17787189,1.425,0.562195848,0.754740647,0.744275592,0.819155641,1.073128485,0.039283651,-1.4375,-0.093753815,-29.23125076,-19.13750076,-27.79375076,-19.04374695,57.12500381,64.40000534,,48.03073967,,1.000390649,0.400119236,5.451624584,0.371855974,0.371710777,0.400119236,-0.009165923,-0.009165923,0
847678482,H19.06.352.99.01.05.01.01,H19.06.352.99.01.05.01,H19.06.352.99,H19.06.352,MTG,TemL,culture,culture_immune,,Inh L1-3 SST CALB1,2.528008721,-34.02708562,0.00102,0.00088,223.5152707,-88.39598764,-0.454689457,30.20833333,-19.30625153,-18.01666387,63.98958715,2.546589288,-34.72499847,0.001,0.00086,224.541227,-88.17331796,-0.257583091,-16.91875458,62.61874771,-59.9087944,20,0.509677416,0.391153246,0.0483,1.404519844,-94.30000305,291.3694084,0.020174464,0.17834,1,,2.468232401,-34.24374771,0.00104,0.0009,216.8142421,-87.84190744,-0.888407557,-52.30000305,,0.015078276,27,0.02218,0.036951538,0.0383,0.155401988,0.001292791,2.609254171,-35.51874924,0.00096,0.00088,232.695152,-89.18071477,0.776873832,0.070381232,0.213968888,0.10812,0,0.054710296,0.22335564,0.008401119,0.160336665,0.358894721,0.027762496,2.644026683,1.04,0.871462142,0.963382999,0.975996547,0.933545464,0.99939069,0.081498471,-2.65625,0,-20.71250534,-13.79999924,-18.05625534,-13.79999924,62.56874847,64.64375114,,52.02913632,0.055482926,,,,,,,,,
848653390,H19.06.352.99.01.06.01.10,H19.06.352.99.01.06.01,H19.06.352.99,H19.06.352,MTG,TemL,culture,culture,,Inh L1-3 SST CALB1,2.013576762,-18.18750064,0.001073333,0.000833333,143.7728769,-71.3021146,-0.623578352,61.99999619,-23.4479173,-19.14166451,54.28125064,2.773406963,-29.72500229,0.00076,0.00066,311.290507,-112.2411933,-0.358721278,-13.74374771,77.23125458,-60.1831234,40,0.449999996,0.376351684,0.04932,2.195295938,-99.79375458,378.5313666,0.02078792,0.05676,1,,2.634359755,-25.94999886,0.0008,0.00068,281.7382553,-106.9475249,0.112902414,-42.91875458,-41.82500458,0.046574509,18,0.02004,0.055611765,0.05788,0.28543818,0.00778852,2.675133667,-27.47500038,0.00076,0.00066,291.1884308,-108.850049,1.300803945,0.160230271,0.458879828,0.1108,1.63913125,0.102265089,0.452150596,0.048167957,0.23336287,0.840945959,0.132407525,10.63678427,1.289473684,0.581998324,0.725340546,0.822228048,0.726105832,0.913326205,0.06054923,-0.181243896,-0.131252289,-17.14999962,-13.18750191,-16.96875572,-13.05624962,71.53125191,74.51250267,,54.2888165,0.080642602,,,,,,,,,
848656903,H19.06.352.99.02.03.01.03,H19.06.352.99.02.03.01,H19.06.352.99,H19.06.352,MTG,TemL,culture,culture,,Inh L1-3 SST CALB1,1.673137938,-31.01875051,0.000773333,0.000606667,199.2303026,-116.2312085,-0.485367819,36.25,-23.31875102,-21.05416616,57.40625064,2.544866248,-39.54687881,0.00064,0.00055,386.9562168,-152.0453893,-1.422751967,-17.78124619,78.8187542,-59.54118523,20,0.64655173,0.434994489,0.03656,1.649567031,-97.46875763,313.8670921,0.021240505,0.35114,1,,1.711382261,-29.59375,0.00072,0.00056,207.4944773,-121.2437934,-0.859047728,-52.00625229,,0.004628222,29,0.01486,0.035049286,0.03517,0.102753539,0.000520383,2.455921204,-38.31874847,0.00062,0.00054,369.2033843,-150.331934,-0.441579806,0.115278544,0.035504233,0.85158,0,0.019311107,0.104023398,0.00130179,0.055955858,0.119768122,0.003131136,1.101118761,1.09375,0.697269876,0.861712854,0.813774149,0.891208687,0.951014449,0.13889754,-4.4375,-0.437503815,-26.85000229,-17.76875305,-22.41250229,-17.33124924,57.10000038,76.33124924,,35.41076487,0.031771964,,,,,,,,,
848629140,H19.06.352.99.02.03.01.02,H19.06.352.99.02.03.01,H19.06.352.99,H19.06.352,MTG,TemL,culture,culture_immune,,Inh L1-3 SST CALB1,,,,,,,,,,,,2.209535026,-36.38750458,0.00056,0.00048,371.8229336,-168.2810769,-1.103023802,-18.90625,74.34375763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847946572,H19.06.352.99.01.05.01.10,H19.06.352.99.01.05.01,H19.06.352.99,H19.06.352,MTG,TemL,culture,culture,,Inh L1-3 SST CALB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873817757,H19.06.355.99.02.04.01.04,H19.06.355.99.02.04.01,H19.06.355.99,H19.06.355,FroL,FroL,culture,culture,,Inh L1-3 SST CALB1,3.35765374,-30.24583499,0.000933333,0.000766667,276.5986217,-82.41113211,-0.815533049,37.08333333,-22.51458422,-19.86249733,66.12291654,3.475622684,-33.44374847,0.00082,0.0007,321.5622294,-92.51931483,-0.174423363,-18.73750305,69.14374924,-64.79729891,29.99999809,0.449999986,0.386188537,0.04444,2.130233125,-100.0187454,284.065932,0.021051236,0.15334,1,,3.326520701,-30.93125153,0.00092,0.00076,283.3739127,-85.18627666,-1.106071572,-51.25625229,,0.007210969,26,0.02528,0.0384296,0.03932,0.08019738,0.000657191,3.490994789,-33.92499924,0.00082,0.00072,328.6115443,-94.13120446,0.196587825,0.198577958,0.171049476,0.37562,0,0.009505528,0.065036534,0.000889212,0.014984452,0.107342342,0.001175788,1.259308511,1.255813953,0.575995632,0.749915825,0.776180066,0.852311153,0.942835535,0.141193595,-2.831249237,-0.21875,-23.15625,-16.66875458,-20.32500076,-16.45000458,67.3187561,71.86875153,,35.97122302,0.090206416,,,,,,,,,
886367811,H19.06.356.99.03.01.01.01,H19.06.356.99.03.01.01,H19.06.356.99,H19.06.356,TemL,TemL,culture,culture_immune,,Inh L1-3 SST CALB1,2.01854747,-35.88749981,0.00061,0.000525,279.3361969,-138.3669473,0.196543665,98.40625,-17.79531479,-15.35937691,63.56562614,2.02801075,-40.06625214,0.000528,0.000468,347.6529109,-171.421194,0.180130056,-13.7875,72.29125328,-57.88468484,43.99999619,0.14925522,0.386583894,0.03602,0.696740391,-72.59999847,70.79549134,0.015067992,0.11714,1,,2.074339535,-37.25,0.00056,0.0005,324.1122515,-156.2484087,0.099653096,-52.04375458,-52.06875229,,1,0.06778,,,,,2.042661953,-38.03750229,0.00056,0.00048,323.2861686,-158.2670927,0.492073989,,0.395420134,0.0995,0.8026575,0.073694977,0.197975322,0.009893732,0.151467613,0.365153052,0.024956978,2.503372164,1.071428571,0.837357532,0.919629958,0.924611628,0.950132582,0.968008614,0.084578333,-2.081249237,-0.231250763,-16.87500381,-14.85000229,-14.79375458,-14.61875153,69.71875,68.90000343,,,0.054968492,,,,,,,,,
941707648,H19.06.361.11.51.02,H19.06.361.11.51,H19.06.361.11,H19.06.361,TemL,TemL,culture,culture_immune,,Inh L1-3 SST CALB1,1.95785222,-42.56500092,0.000652,0.000588,291.3965885,-148.825747,0.732649928,38.95,-11.90500183,-11.02875137,80.95750275,1.929533824,-43.00624847,0.00062,0.00054,295.0279978,-152.9011796,1.120610965,-10.14375305,79.625,-65.15620193,28,0.3928967,0.420775801,0.0487,1.414242031,-89.38749695,211.3749683,0.021481409,0.12338,1,,1.956959535,-43.88125229,0.00062,0.00058,298.3485064,-152.4551229,1.005149829,-53.17500305,-46.76250458,0.078486925,18,0.02898,0.052156471,0.05412,0.524648285,0.013512246,1.974082675,-42.84999847,0.00062,0.00056,293.1497039,-148.499203,1.931135926,0.020273248,0.467208982,0.16432,1.739974688,0.10353113,0.405381266,0.023196709,0.189750837,0.687973471,0.048365504,6.73286052,1.225806452,0.665688982,0.771178749,0.821240853,0.884254657,0.960418414,0.009203427,-4.78125,-0.050006866,-14.07500076,-9.568756104,-9.293750763,-9.518749237,82.76250076,79.80624771,,139.275766,0.040166404,1.667488337,7.0861678,35.90325019,0.431424677,0.258727252,39.68253968,-1.156670213,0.001234222,0.316162375
893714311,H19.03.314.1A.01.07,H19.03.314.1A.01,H19.03.314.1A,H19.03.314,MTG,TemL,culture,culture_immune,MC,Inh L1-3 SST CALB1,2.633973447,-23.06666819,0.0007,0.000573333,375.1680576,-142.4381276,-0.547754867,67.45833333,-24.24166616,-23.76249949,74.84791819,2.635875426,-27.03958448,0.000646667,0.000546667,416.1396768,-157.8827852,-0.127883605,-23.52916908,77.82083575,-59.46633326,50,0.335,0.520933568,0.03592,1.447654375,-86.21875,233.2227379,0.018014464,0.07848,1,,2.705257886,-26.33750153,0.00066,0.00056,407.986492,-150.8124213,0.339742108,-49.25624847,-48,0.04022824,14,0.02562,0.070463077,0.0732,0.201531975,0.007958426,2.715725747,-26.96249962,0.00064,0.00056,417.7746488,-153.8353603,0.885272648,0.025866276,0.470128506,0.07614,1.189708828,0.057761212,0.240145445,0.012176937,0.107131327,0.321597589,0.024229438,2.763335584,1.090909091,0.717981372,0.885413074,0.9004585,0.776696724,0.927166725,0.01134044,-0.3125,-0.268749237,-23.23124695,-22.55625343,-22.91874695,-22.2875042,77.9437561,78.45000267,,32.53090436,0.027280177,,,,,,,,,
853693147,H19.28.010.11.05.01,,H19.28.010.11,H19.28.010,SFG,FroL,acute,acute_immune,,Inh L1-3 SST CALB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001424628,H20.03.301.11.52.01.01,H20.03.301.11.52.01,H20.03.301.11,H20.03.301,MTG,TemL,culture,culture_immune,,Inh L1-3 SST CALB1,2.270154272,-37.46875,0.000843333,0.00073,173.9505537,-76.9662759,-0.708830552,52.41666667,-17.15937805,-11.85417048,45.2875002,2.309592524,-36.59062386,0.00081,0.00065,198.8022118,-86.04499794,-0.273233773,-16.49375343,45.27812367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.817694664,4.451326495,9.602861653,0.334286064,0.183906615,3.401013502,-0.209997788,0.168684557,0.00959733
1001482602,H20.03.301.11.52.01.05,H20.03.301.11.52.01,H20.03.301.11,H20.03.301,MTG,TemL,culture,culture,,Inh L1-3 SST CALB1,3.56140606,-35.4312528,0.0009,0.000793333,291.1121815,-81.67968849,-1.183784275,26.5,-18.4145813,-14.92500051,61.26250394,2.969528666,-35.42499924,0.00088,0.00072,270.9277391,-91.23593996,-1.420258165,-20.73125076,56.84375,-64.98339229,26,0.669999989,0.144244179,0.05988,1.052145469,-99.93750763,327.5839984,0.015459557,0.4096,1,,2.92798424,-34.91875076,0.00102,0.00086,216.1771471,-73.83139027,-1.039933674,-50.28125381,,-0.010705603,21,0.0357,0.047723,0.0454,0.15373733,0.002106118,2.66490845,-34.14374924,0.00094,0.00078,218.6292081,-82.04004461,-0.623692576,0.160047188,0.355678797,0.20086,1.921219531,0.030243476,0.111688988,0.005326499,0.103529886,0.233273756,0.01300388,1.867570687,1.04,0.878913864,0.905515606,0.961023487,0.955539538,0.916930993,0.128765642,-5.168750763,-1.199996948,-20.53125381,-20.86875153,-15.36250305,-19.66875458,55.52499962,52.23750114,,13.05142261,0.183859373,1.001274467,0.400119236,3.751117833,0.569994688,0.56926918,0.400119236,0.004813358,0.004813358,0.00024074
1002482616,H20.03.302.11.51.01.02,H20.03.302.11.51.01,H20.03.302.11,H20.03.302,MTG,TemL,culture,culture,,Inh L1-3 SST CALB1,2.191332914,-25.78541819,0.000766667,0.000653333,255.6147425,-116.6659756,-0.166741852,41,-23.30833181,-19.99791845,62.73125076,2.230995621,-31.18125153,0.00072,0.00062,295.6081171,-132.5005366,-0.243687197,-16.93124771,67.2562561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.391293526,2.850849553,5.551654393,0.564798951,0.405952394,1.400417324,-0.312380791,0.094500989,0.003134473
1002962250,H20.03.302.11.52.01.07,H20.03.302.11.52.01,H20.03.302.11,H20.03.302,MTG,TemL,culture,culture,,Inh L1-3 SST CALB1,2.330982564,-36.17500305,0.000826667,0.000673333,205.0620949,-88.05456088,-0.672030064,41,-21.42291641,-17.27291489,49.4770867,2.197810626,-39.06875229,0.00076,0.00064,238.4646326,-108.5009917,-0.269619073,-19.39999771,53.66875267,-65.6186716,29.99999809,0.546422033,0.455465406,0.03314,1.211926172,-90.63749695,218.5312957,0.013998455,0.26348,1,,2.272681735,-38.35000229,0.0008,0.00068,210.0165526,-92.40913468,-0.612685524,-54.28750229,,0.005794057,22,0.02758,0.044829524,0.04558,0.068370844,0.000500676,2.279782798,-39.59999847,0.00076,0.00064,223.2550181,-97.92819661,-0.266043878,0.119698771,0.372546554,0.158,1.190144531,0.018058468,0.105458278,0.001958927,0.047736788,0.182407277,0.010355305,1.330033506,1.023809524,0.940089352,0.995876249,1.062500014,0.961358456,0.999768959,0.121791541,-5.562496185,-0.400005341,-21.49999619,-16.58750534,-15.9375,-16.1875,51.36250305,51.20624828,,24.98750625,0.032022109,1.410924673,3.15093898,7.152131335,0.39142248,0.277422667,1.700506751,-0.290592283,0.132456645,0.004074671
1003259854,H20.03.302.11.54.01.01,H20.03.302.11.54.01,H20.03.302.11,H20.03.302,MTG,TemL,culture,culture,,Inh L1-3 SST CALB1,2.015650873,-34.83750025,0.000726667,0.000593333,231.0295387,-114.4847236,0.784117007,56.08333333,-19.38125229,-18.63125102,58.03958511,2.175118173,-44.73750305,0.00062,0.00054,317.1564761,-145.8111472,0.037467434,-13.93125153,70.38750267,-65.06240531,40,0.341780821,0.404576868,0.04346,1.349628125,-90.30000305,202.9686272,0.01908734,0.18024,1,,2.208372698,-36.32500458,0.00068,0.00058,267.866149,-121.2957167,-0.00262542,-53.53125,-52.96875,0.030005796,17,0.03264,0.05971625,0.06015,0.321402632,0.003633012,2.296907083,-37.57500458,0.00066,0.00056,289.1817825,-125.9005141,0.740708043,0.028586415,0.252953231,0.27498,1.453641875,0.074855008,0.323168242,0.018695268,0.133801827,0.554877201,0.048430973,1.651021535,1.088235294,0.720746807,0.855924122,0.773283291,0.920183881,0.945747945,0.104366347,-2.643749237,-0.143745422,-19.84999466,-17.66874313,-17.20624542,-17.52499771,62.08125496,63.65625572,,32.34152652,0.056336135,1.008702755,0.950283184,7.052101526,0.282329947,0.279894084,0.400119236,-0.119559027,-0.032202538,0
1003299699,H20.03.302.11.54.01.04,H20.03.302.11.54.01,H20.03.302.11,H20.03.302,MTG,TemL,culture,culture,,Inh L1-3 SST CALB1,2.302615306,-29.93333499,0.0007,0.00058,274.278721,-119.1159158,0.197770892,111.7916667,-22.81874911,-19.18750191,62.59375191,2.376660071,-36.38750458,0.00062,0.00054,329.2599863,-138.5389481,-0.145770737,-16.90625,70.36250687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.302560687,3.551058215,8.652578468,0.206369758,0.158433884,1.700506751,-0.26975885,0.125388384,0.003851986
1005683610,H20.03.303.11.52.01.04,H20.03.303.11.52.01,H20.03.303.11,H20.03.303,MTG,TemL,culture,culture,,Inh L1-3 SST CALB1,2.705777607,-29.24583371,0.000813333,0.00064,305.2666461,-112.8249215,-0.592055608,125.7916692,-28.26875242,-27.54166857,64.86249987,2.515997156,-33.63750076,0.0007,0.00056,346.3135624,-137.6446558,-0.054100176,-24.41875076,67.55625534,-65.1431927,56,0.141171354,0.352707118,0.04276,0.942471016,-87.57500458,191.6561872,0.014690861,0.08986,1,,2.303369423,-33.61874771,0.00086,0.0007,240.3601182,-104.3515277,-0.256562133,-56.99374771,-56.76875305,,2,0.02462,0.0438,0.0438,0,,2.216726125,-33.93750381,0.00082,0.00068,237.9478147,-107.3419996,-0.996492357,0.061587591,0.382912308,0.07028,0.717628516,0.262965328,0.315502425,0.150188111,0.612824293,1.065075217,0.392077063,5.440967283,1.27027027,0.656414602,0.797709576,0.889776076,0.758826809,1.019911135,0.012212748,-0.700000763,-0.3125,-24.07500076,-20.55624771,-23.375,-20.24374771,56.94999886,55.86875534,,22.83105023,0.067752544,1.554363966,3.851147642,9.652876557,0.22573249,0.145224988,2.500745222,-0.233555496,0.209963217,0.006838981
894528079,H19.03.314.1A.03.07,H19.03.314.1A.03,H19.03.314.1A,H19.03.314,MTG,TemL,culture,culture_immune,MC,Inh L1-3 SST CALB1,2.992534208,-32.71666718,0.0007,0.0006,408.0930361,-136.4098886,0.934839905,23.7083327,-18.43125025,-18.31666692,82.38333511,2.96378699,-35.43125153,0.00066,0.00058,431.9298042,-145.7357785,1.265563359,-18.01875305,85.40625,-60.31536942,29.99999809,0.514018672,0.509011567,0.0452,1.748430469,-94.41874695,296.8750298,0.027874115,0.07366,7,0.127973333,3.008596099,-33.20000458,0.00068,0.0006,424.9879782,-141.2579037,1.591438093,-48.83124924,-46.71249771,0.011007248,33,0.02214,0.029985625,0.03149,0.168366992,0.000951939,2.933694673,-33.86874771,0.00068,0.00058,418.2740965,-142.5758789,1.926111977,0.064935065,0.444986016,0.15568,1.769082969,0.031831778,0.199718133,0.003251434,0.089016761,0.288845497,0.010002932,1.927410314,1.117647059,0.762782825,0.876593038,0.890542299,0.898719744,0.943230932,0.011691884,-0.081249237,-0.087501526,-18.95624542,-17.75000381,-18.87499619,-17.66250229,84.01875687,83.13750076,14.01738155,61.1995104,0.025421426,,,,,,,,,
