specimen_id,upstroke_downstroke_ratio_ramp,threshold_v_ramp,width_ramp,width_suprathresh_ramp,upstroke_ramp,downstroke_ramp,postap_slope_ramp,threshold_i_ramp,trough_deltav_ramp,fast_trough_deltav_ramp,peak_deltav_ramp,upstroke_downstroke_ratio_short_square,threshold_v_short_square,width_short_square,width_suprathresh_short_square,upstroke_short_square,downstroke_short_square,postap_slope_short_square,fast_trough_deltav_short_square,peak_deltav_short_square,v_baseline,rheobase_i,fi_fit_slope,sag,sag_peak_t,sag_area,vm_for_sag,input_resistance,tau,latency_rheo,avg_rate_rheo,mean_isi_rheo,upstroke_downstroke_ratio_rheo,threshold_v_rheo,width_rheo,width_suprathresh_rheo,upstroke_rheo,downstroke_rheo,postap_slope_rheo,fast_trough_v_last_rheo,adp_v_last_rheo,adapt_hero,avg_rate_hero,latency_hero,mean_isi_hero,median_isi_hero,isi_cv_hero,isi_norm_sq_var_hero,upstroke_downstroke_ratio_hero,threshold_v_hero,width_hero,width_suprathresh_hero,upstroke_hero,downstroke_hero,postap_slope_hero,ahp_delay_ratio_hero,sag_depol,sag_peak_t_depol,sag_area_depol,adapt_mean,isi_cv_mean,isi_norm_sq_var_mean,adapt_max,isi_cv_max,isi_norm_sq_var_max,isi_adapt_ratio,width_adapt_ratio,upstroke_adapt_ratio,downstroke_adapt_ratio,peak_v_adapt_ratio,threshold_v_adapt_ratio,fast_trough_v_adapt_ratio,ahp_delay_ratio_5spike,trough_slowdeltav_rheo,trough_slowdeltav_hero,trough_deltav_rheo,trough_deltav_hero,fast_trough_deltav_rheo,fast_trough_deltav_hero,peak_deltav_rheo,peak_deltav_hero,first_isi_inv_rheo,first_isi_inv_hero,sag_tau,peak_ratio_chirp,peak_freq_chirp,3db_freq_chirp,peak_impedance_chirp,low_freq_impedance_chirp,sync_freq_chirp,phase_peak_chirp,phase_low_chirp,total_inductive_phase_chirp
798210021,2.630931847,-40.84999975,0.000553333,0.000506667,456.237062,-173.8255476,0.219857792,12.20833333,-16.18333435,-11.39583588,86.78958384,2.460563527,-41.86562729,0.00049,0.00047,472.3160615,-192.3617716,-0.178682578,-9.753126144,87.38750648,-58.67637253,10,0.8,0.118337102,0.06972,0.809101953,-96.30625916,416.7499542,0.017581721,0.1085,6,0.163728,2.710641425,-40.42500305,0.00056,0.00052,455.5211663,-168.049216,-0.856069931,-52.07500076,,0.027168726,14,0.03412,0.071095385,0.07072,0.180016186,0.001320238,2.64035336,-40.23125458,0.00054,0.0005,459.6514675,-174.0871031,-0.645321908,0.179780125,,,,0.049147634,0.205771598,0.006335083,0.099338655,0.29284939,0.012399526,1.502845991,1.035714286,0.963821622,0.93063652,0.98626211,0.989177396,0.997032319,0.120724802,-6.368751526,-3.474998474,-16.48749924,-14.24374771,-10.11874771,-10.76874924,86.37500763,86.9750061,8.13140348,20.69536424,0.29445916,,,,,,,,,
798297403,1.654148606,-34.81875102,0.000493333,0.0004,331.4563989,-200.3530807,0.444294633,172.5833333,-22.89375305,-22.6166687,65.05833626,1.704212894,-43.15000153,0.00042,0.00036,406.5673366,-238.5660489,-0.733780032,-14.33750153,76.60625076,-69.42881706,140,0.356896552,0.086527817,0.06102,0,-80.93750763,103.124842,0.011326382,0.0659,1,,1.702380999,-36.27499771,0.00046,0.00038,371.1601253,-218.0241236,0.982697513,-56.98125458,-48.95625305,0.057552527,14,0.0331,0.072721538,0.0741,0.273547158,0.011285793,1.712212198,-37.07500076,0.00044,0.00038,385.0447341,-224.8814339,1.628971795,0.014036495,0.257890612,0.09246,1.280685391,0.13521949,0.231647648,0.054470931,0.322500596,0.470136647,0.148198947,2.641215107,1.045454545,0.93627487,0.953480843,0.968956267,0.996628559,1.01110734,0.014036495,-0.125,-0.243751526,-20.83125687,-19.43750381,-20.70625687,-19.19375229,67.88749886,69.28749847,,41.05090312,,1.001546144,1.450432229,12.50372611,0.105469994,0.105307177,0.600178853,-0.076808222,0.022978114,0.000670886
798321613,2.009690056,-36.58958562,0.000673333,0.00052,267.6339161,-133.1908276,-0.797670564,85.54166667,-27.65416209,-26.9166654,55.9625028,2.326907662,-45.56874847,0.0006,0.0005,338.6772377,-145.5482069,-1.42665137,-19.11875916,65.93124771,-63.44417076,59.99999619,0.380000024,0.165362373,0.05778,0,-77.23124695,123.8438413,0.0134477,0.07192,1,,2.154369907,-39.21875381,0.0006,0.0005,313.0648755,-145.3162126,-0.0866724,-62.92500305,-55.66250229,0.017036583,17,0.0273,0.05761875,0.06052,0.109197888,0.001086348,2.224352465,-41.32500458,0.0006,0.00048,314.7033333,-141.4808751,-0.938614297,0.04430956,0.314264029,0.12064,0,0.025885632,0.143474901,0.002888179,0.048601988,0.205616508,0.006678617,1.56045048,1.033333333,0.936429013,0.960055724,0.967087916,0.967261386,1.017533252,0.023604176,-0.362499237,-0.537494659,-24.06874847,-20.9937439,-23.70624924,-20.45624924,61.30000496,61.42500496,,25.32928065,,1.067915559,2.500745222,9.002682799,0.153891072,0.144104153,0.700208662,-0.189027742,0.021984449,0.000574296
798332264,2.766317849,-43.4895846,0.000753333,0.000706667,289.9394407,-104.8307182,-0.355986659,34.83333333,-15.68541718,-7.04166921,74.10000165,2.676924658,-42.86874771,0.00068,0.00064,300.9549467,-112.4256321,-0.665525976,-7.050003052,73,-63.92673645,40,0.213084112,0.125900507,0.04778,0,-91.7562561,228.7187874,0.015853472,0.07988,6,0.153316,2.762357268,-44.04375458,0.00072,0.00066,301.5639376,-109.1690569,-0.070754297,-50.45000458,,0.024393894,18,0.01672,0.054335294,0.0526,0.174505827,0.002391845,2.672436857,-42.28749847,0.00066,0.00064,309.1740239,-115.6899266,0.858534948,0.231533209,0.095621213,0.19918,0,0.022380634,0.145886459,0.002590143,0.024650689,0.188303212,0.003477106,1.189906427,1.027777778,0.966032179,0.961113646,0.989238838,0.973605654,0.999122935,0.127171997,-7.981243134,-1.174995422,-13.82499313,-7.418750763,-5.84375,-6.243755341,75.98750877,74.81874847,7.671064744,33.99048266,,1.043584585,1.100327898,6.101818342,0.412787467,0.395547688,0.400119236,-0.168925047,-0.042518314,0
798337212,2.093927537,-34.02499898,0.000566667,0.00048,369.5140318,-176.5305836,0.093432968,28.20833333,-23.31250254,-20.81666946,79.07916387,2.142852213,-33.16875076,0.00054,0.00044,379.2622409,-176.989453,-1.19850103,-17.81250381,78.05000305,-59.0368836,20,0.276219509,0.058503129,0.0342,0,-92.44374847,229.7115773,0.013799253,0.20798,1,,2.119447819,-37.69374847,0.00058,0.00048,382.3720868,-180.4111823,0.165196344,-58.46250153,,0.014842723,16,0.02,0.062397333,0.06452,0.128378073,0.000509648,2.063947077,-32.99374771,0.00054,0.00046,375.3906751,-181.8799907,0.401148271,0.020320856,0.100746863,0.13146,0,0.009680292,0.106899413,0.000820215,0.022245575,0.150634173,0.001861024,1.148233266,1,0.979283436,0.982377724,1.00097595,1.009640669,1.005270121,0.087148903,-4.306247711,-0.112499237,-25.07500076,-19.55000305,-20.76875305,-19.43750381,81.29375076,78.28749847,,20.25931929,,,,,,,,,,
798349885,1.619879583,-36.20833333,0.000606667,0.00046,272.3027379,-168.1035722,-0.602816484,42.41666667,-27.20000458,-26.38541794,62.44166756,1.835921559,-43.34999847,0.00056,0.00046,318.5688401,-173.5198535,-1.925797726,-19.46250153,70.46249962,-65.40545578,40,0.51999999,0.098627701,0.06732,0,-89.45000458,199.0312934,0.015982731,0.08684,5,0.2185,1.697142974,-35.43750381,0.0006,0.00046,284.2504928,-167.4876526,-1.443989904,-63.03749847,,0.004006649,27,0.02172,0.036931538,0.03796,0.061043009,0.000358439,1.80150798,-40.56250381,0.00054,0.00044,313.0484875,-173.7702475,-0.30602608,0.071465832,0.120238379,0.17514,0,0.011211079,0.068437345,0.001338429,0.034636288,0.104640462,0.003698555,1.231820049,1.066666667,0.883975707,0.920018394,0.902386189,0.991710738,1.004519372,0.01267406,-1.124996185,-0.9375,-27.91874695,-21.55624771,-26.79375076,-20.61874771,61.36875343,68.30000305,5.136106831,31.8877551,,1.005583644,1.450432229,5.951773629,0.331411749,0.329571545,0.400119236,-0.179690734,-0.058365855,0
798866927,2.319798506,-34.68333308,0.000806667,0.0007,269.8798877,-116.3864172,-0.291072198,58.70833333,-24.15625254,-16.79791768,73.85416794,2.244332609,-35.61250305,0.00074,0.00064,276.1909832,-123.0615204,-1.052107392,-16.33124542,71.46875381,-64.87538834,59.99999619,0.18000001,0.050133821,0.10052,0,-87.33750916,190.15643,0.017946946,0.08462,5,0.204295,2.288093669,-36.05625153,0.0008,0.00068,273.0891004,-119.3522381,0.000938464,-51.55625153,,0.018099509,12,0.0301,0.084638182,0.08358,0.113035011,0.000502147,2.277501933,-36.16249847,0.00074,0.00066,270.126214,-118.6063599,0.133749911,0.163766633,0.061786875,0.23584,0,0.045780036,0.213755584,0.046973707,0.086077657,0.433373629,0.178656932,1.678761736,1,0.967209365,0.982948088,0.992376298,0.970185454,0.992930789,0.077237001,-6.84375,-3.837501526,-22.95000076,-18.1937561,-16.10625076,-14.35625458,74.58750153,72.33125305,6.342762908,14.70155837,,1.010878563,0.90026828,6.30187796,0.285562754,0.282489657,0.400119236,-0.118348219,-0.05354251,0
799031221,2.738401381,-43.0541687,0.000953333,0.000846667,185.8603799,-67.94529941,-0.361889308,24.16666667,-12.82500076,-10.57291667,52.90833632,2.16842206,-36.94687653,0.00082,0.00065,183.4280933,-84.68193259,-0.03109351,-19.05937386,44.79687643,-60.5718366,10,0.270991254,0.049224284,0.1804,0,-103.1187515,392.937541,0.041796086,0.14976,2,0.2754,2.689836593,-56.31875229,0.0008,0.0008,220.0346491,-81.80223649,0.505475544,-55.39375305,,0.050064352,11,0.03432,0.08613,0.09066,0.285475868,0.004776397,2.617776855,-42.88750076,0.00084,0.00076,187.5241499,-71.63488729,-0.118091808,0.125702247,0.110170752,0.2274,0,0.037328292,0.240679971,0.003798621,0.050064352,0.341961553,0.004776397,1.701169337,1.166666667,0.881126248,0.806526026,1.299154452,0.960069916,0.960105087,0.125702247,-2.774997711,-0.374996185,-1.724998474,-9.8125,1.049999237,-9.437503815,63.71875286,48.80000067,3.631082062,21.67316862,,,,,,,,,,
799058041,1.603603013,-27.46875127,0.000493333,0.00038,289.3787593,-180.4510806,0.428487375,99.75,-24.56041845,-24.36874898,51.30833435,1.729323064,-32.44375229,0.00044,0.00036,344.9123429,-199.4493395,-0.17977648,-21.22499847,57.25625229,-59.80496944,90,0.765,0.456617981,0.03214,1.173031484,-76.68125916,157.680288,0.009242904,0.0647,1,,1.624914898,-26.84375,0.00048,0.00038,297.0243529,-182.7937901,-0.705625052,-51.92500305,,0.007085273,33,0.0182,0.029874375,0.02978,0.129967881,0.000841028,1.703140377,-29.90000153,0.00046,0.00038,321.9267997,-189.0195336,1.509826757,0.039580908,0.41523695,0.06912,1.675602188,0.011525178,0.139512035,0.001247418,0.022694642,0.181702529,0.002515794,1.291199055,1,0.984339803,0.990649312,1.001695692,1.006168732,0.993221607,0.018259629,-0.193744659,-0.193752289,-25.27499771,-22.16250229,-25.08125305,-21.96875,51.41875076,54.80625343,,45.16711834,0.062042465,,,,,,,,,
805734698,1.403362225,-34.93333562,0.000386667,0.000313333,381.8050159,-272.0521427,2.841795992,56.91666667,-21.5208346,-21.36874771,66.6791687,1.471852245,-40.84999847,0.00036,0.00032,444.7865068,-302.19508,1.85423477,-16.07500458,74.93124771,-63.28364143,40,0.879999986,0.124175183,0.03938,0,-87.78125,214.5625949,0.011224022,0.05276,2,0.01526,1.457008374,-35.45625305,0.00038,0.00032,412.389713,-283.0386705,3.228780935,-55.16250229,,0.021625088,34,0.01726,0.029484242,0.02712,0.354013946,0.012387168,1.464209749,-37.26874924,0.00036,0.00032,430.0828258,-293.7303389,4.717523868,0.023809524,0.22557281,0.10846,0,0.036984575,0.253259817,0.011583541,0.079143975,0.445287922,0.019164459,4.465163934,1.055555556,0.929003428,0.955780581,0.96854639,0.903933014,0.996877317,0.008337768,-0.106254578,-0.056251526,-19.93125153,-18.52500534,-19.82499695,-18.46875381,68.0687561,70.56875229,65.53079948,113.8952164,,1.073687553,3.15093898,11.55344293,0.307424337,0.286325693,0.400119236,-0.234605789,-0.038900219,0
805772880,1.68049776,-38.49500198,0.0004,0.000344,412.76678,-245.349981,0.79989542,287.85,-18.88000031,-18.05750046,69.73500328,1.837610572,-43.03749847,0.0004,0.00036,395.5548405,-215.2549874,0.210118378,-13.56250381,65.84999847,-71.50240059,160,0.013793105,0.128184721,0.04672,0,-79.88124847,76.00001991,0.009002611,0.07268,1,,1.872246205,-39.68750381,0.00038,0.00032,470.9207432,-251.5271452,1.029894235,-57.50625229,-55.80624771,,2,0.03234,0.0178,0.0178,0,,1.853515999,-41.38750076,0.0004,0.00034,444.8807313,-240.0199035,1.458976268,0.05505618,0.220620334,0.07008,0,,0,,,0,,,,,,,,,,-1.900001526,-0.125003815,-19.71875,-14.93125153,-17.81874847,-14.80624771,73.05625153,71.01250267,,56.17977528,,1.090530753,3.651088024,18.20542522,0.070398219,0.064554088,1.100327898,-0.160412773,0.02394562,0.000633214
811984547,1.337940301,-12.79750013,0.000528,0.000404,265.5947475,-198.4764299,1.03947645,260.125,-25.79875002,-25.6474988,59.09875288,1.616608085,-27.66875076,0.0004,0.00034,445.4607783,-275.5527344,0.455165854,-16.19375229,80.18750381,-56.72735632,119.9999924,0.24499996,0.055932265,0.0628,0,-77.79999542,143.4304863,0.011125688,0.04308,1,,1.540799506,-20.71875191,0.0004,0.00034,411.3705639,-266.9851348,2.092219266,-43.01250458,,,2,0.02094,0.0275,0.0275,0,,1.58062134,-22.23749924,0.0004,0.00034,425.1976065,-269.0066215,2.94979109,0.036363636,0.367980748,0.0763,0.558278945,0.049377772,0.449698753,0.08275401,0.049377772,0.899397507,0.08275401,1.868247694,1.25,0.723136739,0.811323961,0.870178917,0.843042046,0.999426987,0.013214905,-0.124996185,-0.131248474,-22.41874886,-21.16250229,-22.29375267,-21.03125381,72.26250648,73.71875381,,36.36363636,,,,,,,,,,
812559970,2.04822049,-43.69166819,0.000853333,0.00072,226.2664302,-110.5205148,-0.413525881,19.66666667,-21.06666819,-20.05625153,68.44583511,2.142242327,-43.55104383,0.000786667,0.000653333,254.72508,-118.9594064,-0.516739048,-19.76979256,69.42396196,-59.04898071,20,0.342241382,0.022492751,0.96324,0,-96.67500305,353.0638516,0.016070204,0.28682,1,,2.099504133,-42.95625305,0.00086,0.00072,222.6300999,-106.039372,-0.950461541,-61.83124924,,0.014271004,17,0.01042,0.05791125,0.05936,0.129631114,0.001253342,2.112716398,-44.13124847,0.00078,0.00068,245.2955928,-116.1043636,-0.100326166,0.038181818,0.232021645,0.78732,0,0.015505758,0.118199455,0.001660804,0.021746867,0.129631114,0.003645809,1.292956656,1.023809524,1.002275095,0.976924255,1.005860448,1.012418723,0.996424558,0.061233611,-2.293750763,-0.1875,-21.16874695,-17.90000534,-18.87499619,-17.71250534,67.0375042,69.41249847,,23.25581395,,,,,,,,,,
819074590,1.663913683,-26.33541743,0.000513333,0.000386667,325.2396979,-195.4651928,0.498532422,82.29166667,-30.60625076,-30.45624924,58.78750102,1.819779211,-31.23750114,0.00046,0.00036,406.5678911,-223.4160543,-0.132989972,-27.10000038,66.8812542,-63.94098511,80,0.440000013,0.257019907,0.04562,0.907572422,-83.80000305,173.2499301,0.013388915,0.2708,3,0.26973,1.645211221,-26.50000191,0.00052,0.00038,333.3256424,-202.6035551,0.552358646,-56.61875153,,0.005169328,22,0.03586,0.045732381,0.04568,0.052937715,0.000445396,1.669620145,-26.19375038,0.0005,0.00036,341.415574,-204.4869757,1.1861231,0.025837707,0.160262614,0.0933,0,0.015036328,0.059929953,0.001698988,0.044748452,0.094785912,0.004115363,1.029742564,1.04,1.027778179,1.007106113,1.012643802,1.019221637,1.000439182,0.013728481,-0.193752289,-0.056251526,-30.38750267,-30.80625343,-30.19375038,-30.75000191,59.93125343,59.46249962,3.881083599,24.81389578,0.11666689,,,,,,,,,
819106998,1.548367173,-27.49166807,0.000533333,0.000413333,280.7341157,-181.3357835,0.921271212,79.66666667,-27.62500191,-27.43958219,57.13750267,1.700183551,-34.67500305,0.00048,0.00038,352.9155637,-207.5749783,-0.400536103,-21.91875076,66.74375534,-59.46478017,80,0.760000022,0.308439285,0.03668,1.159269922,-83.53125,218.4090167,0.008359153,0.05998,7,0.081143333,1.543107691,-28.41250229,0.00052,0.0004,300.465333,-194.7144291,1.104923637,-56.0625,,0.004594557,42,0.01128,0.024050244,0.02386,0.11947618,0.001087787,1.63317277,-31.31875038,0.00048,0.00038,364.8350589,-223.3903636,3.90457621,0.044327573,0.195765302,0.04362,0.946542656,0.014627946,0.12418955,0.001308872,0.041209694,0.14661246,0.002922048,1.304979895,1,1.081695511,1.068388979,1.064367099,1.034975787,1.018204473,0.013507982,-0.137500763,-0.106250763,-27,-24.46250343,-26.86249924,-24.35625267,60.84375,66.51875496,15.46551191,54.2888165,0.061091191,,,,,,,,,
819116654,2.651446087,-42.56041718,0.001033333,0.000866667,245.7798983,-92.69499222,-0.840164215,14.70833302,-23.55625153,-22.22500102,69.13750076,2.647530407,-43.67500305,0.00104,0.00086,258.5673689,-97.66360691,-0.841996313,-24,69.90000534,-69.74225807,20,0.675000013,0.428155214,0.05986,1.369899688,-95.2250061,464.5248652,0.018374872,0.04564,13,0.073295,2.63675167,-43.18124771,0.00102,0.00086,264.270544,-100.2257994,-0.909565974,-63.79999924,,0.002489235,41,0.01154,0.024518,0.0245,0.055463693,0.000945777,2.662125035,-43.09375381,0.001,0.00086,261.2392393,-98.13184423,-0.307850934,0.1352657,0.332763672,0.11198,1.508753906,0.00237621,0.0552957,0.000771844,0.003977375,0.061274655,0.001005245,1.131022823,1.019607843,0.876424867,0.933186646,0.945084173,0.950499417,0.971165793,0.094071806,-1.262512207,-0.349998474,-23.97500992,-20.09375,-22.71249771,-19.74375153,71.40624809,70.86250305,14.09244645,48.92367906,0.065062862,,,,,,,,,
819133824,3.971337939,-12.67812526,0.001013333,0.000883333,283.0670173,-71.29404651,-0.390201757,94.52083333,-17.11875165,-15.3562512,68.60208436,2.541970978,-7.525000095,0.0007,0.0006,290.8285516,-114.4106499,-0.163113227,-17.26250219,62.89375162,-60.37221949,29.99999809,0.205147055,0.028632116,0.0599,0,-97.84375,302.7187586,0.017850683,0.10294,2,0.17794,2.810914938,-32.76875305,0.00114,0.00098,146.3399788,-52.06133307,-0.844567565,-41.81874847,,0.03754848,16,0.03046,0.060297333,0.06516,0.28292001,0.006157541,2.88586772,-29.81250191,0.00078,0.0007,280.8860032,-97.33155863,0.501494559,0.132138858,0.228165835,0.20856,1.268374453,0.100970634,0.27129868,0.020786934,0.262255735,0.663460753,0.072450758,1.914378029,1.26,0.916902043,0.825382643,1.585134088,0.943826824,0.99348002,0.188120998,-3.34375,-0.0625,-13.20000076,-13.28125191,-9.856250763,-13.21875191,41.79375267,63.97500038,5.619871867,40.25764895,,,,,,,,,,
819166048,1.101950795,-17.76874987,0.001173333,0.00078,101.0986173,-91.63248988,-0.343136939,155.25,-34.08541807,-33.87083371,40.86666743,1.943297091,-26.06875038,0.00078,0.0006,224.555719,-115.553983,-1.263000405,-30.23125267,57.05000114,-59.9473505,160,0.485106383,0.421515703,0.03844,1.119276719,-81.84375763,193.3125257,0.010288596,0.46278,4,0.06004,1.126817449,-18.79375076,0.00116,0.00078,105.783562,-93.87817169,-0.327163348,-52.15625,,0.008538437,28,0.02712,0.034979259,0.03568,0.112573014,0.000734767,1.349607012,-18.90000153,0.00098,0.0007,139.3581736,-103.2583354,0.441144118,0.055635492,0.046439912,0.28372,0,0.016039121,0.116818296,0.001463234,0.027193081,0.152994525,0.003486596,1.186229205,0.980769231,1.131798025,1.039099832,1.097769364,1.13598904,1.00599952,0.042244224,-0.356246948,-0.1875,-33.4375,-32.63750076,-33.08125305,-32.45000076,42.86874962,45.24375343,17.47030049,37.36920777,0.04744703,,,,,,,,,
819177874,1.461732296,-21.09166845,0.00058,0.000426667,267.395196,-182.9393379,2.573462234,124.3333308,-32.28958511,-32.18958155,55.62916819,1.791770463,-26.95625114,0.00049,0.00038,394.6992869,-220.2857795,0.909188141,-27.86250114,67.66562462,-59.50838852,150,0.354310345,0.296504706,0.03836,1.228401563,-85.92499542,236.470595,0.013923525,0.4677,4,0.13572,1.458961369,-19.86250114,0.0006,0.00042,259.3076145,-177.7343937,2.582454445,-52.59375381,,-0.013302776,19,0.01382,0.054031111,0.01966,1.307076488,0.267829598,1.666581075,-21.0625,0.00052,0.00038,326.072614,-195.6536162,3.177774363,0.023618895,0.077205501,0.94956,0,-0.004019179,1.200284963,0.346525413,0.024433932,1.759403206,0.74071419,2.835897436,0.9,1.173893858,1.097695522,1.084371877,1.103364769,1.01063327,0.058270677,-0.156253815,-0.087493896,-32.78125191,-31.53749847,-32.62499809,-31.45000458,53.30000114,57.72499847,41.49377593,3.498705479,0.10134135,,,,,,,,,
819185246,2.51092482,-34.27916718,0.00078,0.000646667,328.0177262,-130.640356,-1.58038593,55.58333333,-28.74166997,-24.96666845,77.01041667,2.0933987,-35.39999771,0.00068,0.00054,331.4151345,-158.3143882,-1.042826089,-25.4750061,74.02499771,-64.69375935,59.99999619,0.215000016,0.220360592,0.03522,1.111963516,-90.03125,209.2174143,0.014012915,0.13048,3,0.34736,2.08251283,-33.28749847,0.00086,0.0007,246.8865989,-118.5522583,-0.664341181,-57.99375153,,0.02113433,13,0.03006,0.079638333,0.07874,0.13647284,0.001415957,2.164309374,-33.96249771,0.00074,0.00058,301.1667197,-139.1514186,-0.08383519,0.079634742,0.16250883,0.08412,0,0.043422639,0.124882002,0.003641528,0.104329802,0.13647284,0.010884708,1.192033157,1.05,0.958053589,0.945089277,1.015579991,0.984168487,0.993470454,0.070356197,-3.831253052,-0.487499237,-28.08125305,-25.05625534,-24.25,-24.5687561,66.80000305,70.81875229,3.21419388,16.90902942,0.101323427,,,,,,,,,
819191383,2.185597278,-38.5854187,0.001206667,0.00104,157.574394,-72.13470966,-1.034748968,11.08333302,-18.47499975,-15.98125203,65.77916972,2.417889205,-39.48437309,0.00116,0.00098,187.51831,-77.63334357,-0.903621068,-17.41875267,68.41562366,-60.54116025,10,0.494485296,0.369077325,0.04822,2.195219063,-101.3437576,396.4246511,0.02570743,0.16706,1,,2.177258963,-37.51874924,0.00118,0.001,162.754843,-74.752175,-0.489953448,-52.97500229,,0.015080436,22,0.01816,0.044330476,0.044,0.141529553,0.001137022,2.406794897,-40.32500076,0.00112,0.001,182.9034894,-75.9946307,-0.413941567,0.142316427,0.429708958,0.61686,0,0.143737423,0.337387662,0.052834515,0.413816344,0.928177311,0.262637851,1.954126519,1.157894737,0.587658224,0.889248818,0.747762427,0.901750427,0.958607701,0.076459094,-2.549999237,-0.443752289,-18.00625229,-14.40625381,-15.45625305,-13.96250153,67.5625,68.85625267,,34.62603878,0.049138931,,,,,,,,,
819194697,1.818622071,-29.18958473,0.00062,0.000506667,280.4076106,-154.1214134,1.113267563,39.58333333,-24.01458295,-22.0750014,64.19791985,2.049278989,-33.95625305,0.00056,0.00048,354.880604,-173.173397,1.433038896,-20.66874695,72.2250061,-60.03258237,40,0.334999993,0.482347518,0.03882,0.959959609,-82.95000458,214.7333324,0.019908757,0.08664,3,0.27515,1.996992905,-31.33125305,0.0006,0.0005,320.9826298,-160.7329846,0.24858034,-51.35625076,-49.29375458,0.021266153,17,0.03018,0.06014625,0.06293,0.15780155,0.00124332,1.983443585,-32.98750305,0.00058,0.00048,326.5401473,-164.6329393,1.423315303,0.023782876,0.38292253,0.20824,1.714489531,0.101540454,0.212157002,0.027618733,0.324295839,0.324295839,0.105167791,1.466866467,1.137931034,0.736010112,0.877860956,0.83510913,0.896121396,0.964427775,0.014757672,-0.112503052,-0.168750763,-22.02499771,-20.86249924,-21.91249466,-20.69374847,68.65000534,69.53125763,5.378657487,26.49708532,0.028307997,1.058846354,2.200655795,6.251863055,0.345189601,0.326005369,0.550163949,-0.234583318,0.026094357,0.000809981
819197541,1.729567374,-26.80000051,0.000613333,0.000486667,298.3426434,-172.5096405,-0.652269491,124.7083308,-30.07083511,-29.39791743,64.31041845,1.877485469,-32.91249847,0.00056,0.00046,348.829465,-185.7960931,-0.875306693,-25.53125381,70.68125153,-59.95998265,119.9999924,0.605769188,0.383140087,0.0327,1.099895859,-79.24375916,168.7498093,0.008912344,0.03398,4,0.088246667,1.782632644,-26.38125229,0.0006,0.00048,308.0883655,-172.8277368,0.078740884,-56.0625,,0.005949367,34,0.01094,0.029432727,0.03054,0.104801983,0.000483198,1.870925146,-31.16874886,0.00056,0.00046,342.9035411,-183.2802033,0.501246609,0.061510353,0.235850215,0.04024,1.618957969,0.027802827,0.206392257,0.017041004,0.145704516,0.385714701,0.07611301,1.214918759,1.035714286,0.936690649,0.98014338,1.008695631,0.916182591,0.998313728,0.044271845,-0.425003052,-0.28125,-30.28750229,-24.51875496,-29.86249924,-24.23750496,63.88750076,69.66875267,19.22337562,44.56327986,0.077560552,,,,,,,,,
819200626,1.69776038,-24.8875014,0.000506667,0.000393333,334.0506385,-196.7679613,0.129410824,178.9999949,-27.66041629,-27.33541679,61.02916781,1.789828034,-29.64166768,0.000466667,0.00038,386.633424,-216.0364457,1.375820392,-22.23750051,67.38333511,-64.88738303,90,0.215283266,0.277030498,0.04256,0,-76.62500763,106.8125516,0.012042298,0.08088,1,,1.810884779,-28.36250114,0.00046,0.00038,386.1566236,-213.2419623,0.468131717,-51.20625305,-49.125,,2,0.0323,0.01312,0.01312,0,,1.811527607,-31.48750305,0.00046,0.00036,400.9740333,-221.3458032,2.823414749,0.077743902,0.355777681,0.05996,0.699323125,0.039848841,0.078314354,0.011980041,0.061218337,0.292031697,0.020572581,6.355614973,1.043478261,0.910700654,0.92478674,0.969343515,0.842456875,1.030569291,0.018585132,-4.125,-0.049999237,-26.96875191,-19.93124771,-22.84375191,-19.88124847,66.50625038,69.93125534,,76.2195122,,,,,,,,,,
819206421,1.619002594,-22.43333435,0.00056,0.00042,283.3131123,-174.9948625,-0.212154554,95.95833333,-30.15208562,-29.62500127,56.13958613,1.734801287,-30.55624962,0.00048,0.00042,342.1872807,-197.2486896,-0.003476562,-21.49375343,65.99999809,-60.11325143,70,0.357758621,0.290625066,0.04688,0.98023125,-76.9750061,152.0313174,0.012564861,0.08236,1,,1.639506342,-22.8125,0.00054,0.00042,294.8734549,-179.8550255,0.014611369,-51.9375,,0.036693537,13,0.0272,0.074723333,0.07697,0.188531075,0.005115739,1.713055301,-26.85625076,0.0005,0.0004,328.5979869,-191.819836,1.471517042,0.021894549,0.286513209,0.07238,0.491076406,0.105416755,0.244684419,0.028132445,0.260120397,0.393463559,0.0767952,1.70938446,1.08,0.890325246,0.926770905,0.963514034,0.868745654,1.005948075,0.021894549,-0.400001526,-0.131248474,-29.52500153,-24.76250076,-29.125,-24.63125229,56.79999924,62.14374924,,25.22704339,0.080777764,1.216293454,3.60107312,10.45311503,0.198048472,0.162829518,1.600476942,-0.245471358,0.035503589,0.001613679
